run,actor/entropy,actor/grad_norm,actor/lr,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,actor/total_loss,actor/trace_credit_nonzero,actor/trace_loss,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,overlong_masked,perf/cpu_memory_used_gb,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/mfu/actor,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,reward/avg_num_turns,reward/avg_score,reward/avg_trajs_per_gen_uid,reward/max_score,reward/min_score,reward/num_unique_gen_uids,reward/overlong_rate,reward/reward_score,reward/std_score,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_is_catastrophic_token_fraction,rollout_corr/rollout_is_veto_fraction,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,trace/credit_abs_mean,trace/credit_nonzero,trace/reference_online,trace/rollout_logprob_proxy,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-aux/unknown/avg_num_turns/mean@1,val-aux/unknown/avg_score/mean@1,val-aux/unknown/avg_trajs_per_gen_uid/mean@1,val-aux/unknown/max_score/mean@1,val-aux/unknown/min_score/mean@1,val-aux/unknown/num_unique_gen_uids/mean@1,val-aux/unknown/overlong_rate/mean@1,val-aux/unknown/reward_score/mean@1,val-aux/unknown/std_score/mean@1,val-core/unknown/reward/mean@1,val/avg_num_turns,val/avg_score,val/avg_trajs_per_gen_uid,val/max_score,val/min_score,val/num_unique_gen_uids,val/overlong_rate,val/reward,val/reward_score,val/std_score
importfix_step1_300,0.2730880678,2.861979167,1e-06,0.001035903923,0,-0.001430671526,-1.719132775e-06,-0.001892027376,880.4047619,-0.0004613558499,2.060405254,0.02461570688,-1.216763973,1.49999702,0.0321457237,-1,1,0.5357142687,0,1,0.5357142687,0,650861,649110,732647,649985.5,567324,165323,31,11.95238095,5,0,63.79589462,96.59527206,109.7207031,0.5243068642,459.9884284,1413.047503,1299971,0,5016,4976.643066,4952,0,0,32681,10499.20215,347,0,32681,10499.20215,347,62.75,0.5625,5.25,1,0,16,0,0.5357142857,0.5123475383,2.643313414,0.002987145668,0.001163628016,0.0009350844774,0.002073094443,0.0009350863762,0.009832799435,-0.008525848389,1.000939174,0,0,0.2592875159,1.310299316,0.2602226023,1.311587876,149,0.5001359336,0.3259285931,0.2941658304,650.1622098,0,0,0,0,4952,31821,0,0,0,0,0.7071504444,287.4471819,92.24177705,0.00368552655,,6.943941116e-05,1413.047503,5.625188351e-05,,382.4070487,0.01874089614,73954,1,0,0,149,0.9977606535,0.7760947347,0.00555846747,0.01626412198,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1389554441,3.009114583,1e-06,0.001034222659,4.318460529e-06,0.005755955394,-3.798162826e-05,0.005181717516,1005.206522,-0.0005742378776,1.974978328,0.4914089143,-2.062093973,1.49999702,0.5006429553,-1.49999702,1,0.5280898809,0,1,0.5280898809,0,657138,653098,799521,655118,510715,288806,49,12.97826087,5,0,139.7106705,96.59527206,109.7207031,0.5139657702,416.9189205,1571.331901,1310236,0,5068,4826.239258,0,0.03260869533,0,32759,9415.456055,0,0,32759,9732.831055,219,73.1875,0.5625,5.5625,1,0,16,0,0.5108695652,0.5123475383,7.675606081e+15,71978.4143,0.4276362719,-0.0003611826607,0.003655076067,-0.0003611802974,0.01839438081,-0.05490083247,0.9996913199,0,0,0.2835342158,1.340336894,0.2831730355,1.34045926,150,0.5505318221,0.4315930297,0.2911767273,721.3266125,0,0,0,0,5068,28559,0,0,0,0,0.9406788871,373.8553774,93.39905898,0.006070427597,38.09908818,5.279481411e-05,1571.331901,0.0001929402351,3637.444084,381.5102304,0.02069501951,92479,1,0,0,150,0.9000701904,0.9999960661,0.0154254036,0.09127314389,1,202,12.66030989,5,70.81333333,0.2733333333,5.593333333,1,0,150,0,0.2121573302,0.4471635688,0.2121573302,70.81333333,0.2733333333,5.593333333,1,0,150,0,0.2121573302,0.2121573302,0.4471635688
importfix_step1_300,0.204614237,1.701171875,1e-06,0.001174253524,0,-0.008808592357,0.000101826619,-0.008180262612,836.8977273,0.0006283297449,1.979789257,0.07365982234,-1.135497332,1.49999702,0.07216536999,-1,1,0.5977011323,0,1,0.5977011323,0,537114,534367,573132,535740.5,498349,74783,31,11.56818182,5,0,131.7708778,96.59527206,109.7207031,0.4911861175,470.9589257,1137.552493,1071481,0,5041,4906.375,0,0.0113636367,0,32093,7269.54541,0,0,32093,7353.103516,186,63.3125,0.5625,5.4375,1,0,16,0,0.5909090909,0.5123475383,2.674832422e+15,8.709060739,0.0053651706,0.001113767173,0.002609175868,0.001113766143,0.01148024201,-0.02341012843,1.001122116,0,0,0.2936563037,1.351935431,0.2947700698,1.353562629,151,0.4513528586,0.4158902817,0.29067229,483.6160123,0,0,0,0,4941,29293,0,0,0,0,0.6575407684,266.053331,75.55582158,0.003744825721,,5.051493645e-05,1137.552493,5.971640348e-05,,311.4498359,0.008268576115,73647,1,0,0,151,0.9778555036,0.9997260571,0.00721782539,0.04841611907,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2190207094,2.583333333,1e-06,0.0009656493496,0,0.007077283441,4.153126697e-05,0.006184025941,880.952381,-0.0008932574996,1.950480223,-0.02664913051,-2.002569914,1.49999702,-0.02970733494,-1.49999702,1,0.3132530153,0,1,0.3132530153,0,514380,512563,553777,513471.5,473166,80611,37,12.28571429,5,0,115.0904655,96.59527206,109.7207031,0.4880495009,456.4900385,1124.825203,1026943,0,5027,4925.773926,0,0.01190476213,0.01190476213,32768,7299.738281,0,0.01204819232,32768,7387.686523,844,64.0625,0.375,5.1875,1,0,16,0,0.3095238095,0.5,2.802205395e+15,458.2703073,0.0203579509,0.0007642254759,0.00197841558,0.000764227633,0.0107819438,-0.01233953983,1.000768566,0,0,0.2984593873,1.361708056,0.2992236149,1.362899156,152,0.5014697404,0.3858870592,0.2923579245,514.9808396,0,0,0,0,4962,31345,0,0,0,0,0.6661648676,236.6174552,72.14218309,0.003747820854,,4.830211401e-05,1124.825203,6.468594074e-05,,300.2349241,0.0116291875,74000,1,0,0,152,0.9885929227,0.9999635816,0.005547684617,0.03544662893,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1581019908,1.423270089,1e-06,0.001360592388,0,-0.003339185171,0.0001785092135,-0.003485320364,923.1634615,-0.0001461351929,1.974214077,-0.003782378277,-0.748608768,1.49999702,0.003571742447,-0.4999989867,1,0.1078431383,0,1,0.1078431383,0,758917,753771,918304,756344,594384,323920,51,14.35576923,5,0,132.1825485,96.59527206,109.7207031,0.516123065,399.4824479,1893.309716,1512688,0,5006,4877.144043,0,0.01923076995,0,32626,9667.932617,0,0,32626,9857.5,188,92.6875,0.0625,6.375,1,0,16,0,0.1057692308,0.25,4.526639484e+15,16831384.62,3.55589066,-0.0003838752654,0.003104154731,-0.0003838752281,0.01443372667,-0.06985449791,0.9996659171,0,0,0.2493636111,1.298996992,0.2489797359,1.298921627,153,0.6413833193,0.3690314836,0.2936590818,970.2128505,0,0,0,0,4942,31318,0,0,0,0,0.8785873204,371.0482407,106.5584038,0.004344910383,,9.971112013e-05,1893.309716,5.816668272e-05,,444.2145691,0.007797949947,96009,1,0,0,153,0.9086814523,0.9999998212,0.01634197123,0.09183049202,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1024103239,1.10859375,1e-06,0.001082179799,0,-0.001185300139,-3.255762524e-05,-0.001799255622,769.9722222,-0.0006139554833,0.9999990463,0.6157977581,-2.049271107,0.9999990463,0.6253296137,-1.49999702,1,0.4927536249,0,1,0.4927536249,0,494017,490640,535503,492328.5,449154,86349,37,12.36111111,5,0,131.1045341,96.59527206,109.7207031,0.5096317124,478.4558741,1028.994578,984657,0,5014,4753.319336,0,0.04166666791,0,32381,8922.472656,0,0,32381,9310.40625,194,54.5625,0.4375,4.3125,1,0,16,0,0.4722222222,0.5123475383,9.807718882e+15,129823.9827,0.5821826882,0.0002313573263,0.002736027068,0.0002313578864,0.01013232768,-0.01590975374,1.000240747,0,0,0.2782010836,1.335141295,0.2784324415,1.335693606,154,0.4608152615,0.3340637258,0.294308243,453.744973,0,0,0,0,4898,30972,0,0,0,0,0.5716111809,214.6085506,70.0840464,0.003386497498,,8.376687765e-05,1028.994578,6.216019392e-05,,289.7926717,0.005702322815,55438,1,0,0,154,0.9483842254,0.9999963641,0.007095967419,0.05618581176,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1467838883,1.955078125,1e-06,0.001237895735,0,0.0009810932246,-0.0002687994944,0.0007515372909,852.2826087,-0.0002295559337,1.143529177,0.3761554658,-2.041824102,0.9999990463,0.3945999742,-1.49999702,1,0.5777778029,0,1,0.5777778029,0,626977,624879,739636,625928,512220,227416,31,12.2173913,5,0,130.2590981,96.59527206,109.7207031,0.5089131862,453.4315327,1380.424507,1251856,0,5000,4851.586914,0,0.02173913084,0,31955,8755.543945,0,0,31955,8950.111328,185,69.625,0.5625,5.625,1,0,16,0,0.5652173913,0.5123475383,5.117070721e+15,171.4554897,0.02676265765,0.0007994194023,0.002971112799,0.0007994221118,0.0142441988,-0.03624284267,1.000818423,0,0,0.2501940558,1.297230803,0.2509934779,1.298538487,155,0.4992776024,0.3708266587,0.2922597895,625.0236622,0,0,0,0,4939,31298,0,0,0,0,0.7862317413,298.7045818,89.69724613,0.01133777201,,0.0001018196344,1380.424507,6.330758333e-05,,365.867171,0.01193888579,78410,1,0,0,155,0.9405786991,0.9999241233,0.01065695751,0.07009995729,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1324275136,0.1332310268,1e-06,0.0009451557772,7.637319168e-06,0.001430204738,-0.0001106621957,0.001108552575,765.9807692,-0.0003216521636,0.06907958537,-0.005560957361,-0.1070627496,0,0,0,0,0,0,0,0,0,625170,623595,699505,624382.5,549260,150245,37,12.83653846,5,0,130.5296745,96.59527206,109.7207031,0.4871161899,464.0016791,1345.64707,1248765,0,5096,4852.961426,0,0.02884615399,0.01923076995,32768,7154.394043,0,0.01980197988,32768,7366.900879,184,82.25,0,6.3125,0,0,16,0,0,0,6.789959226e+15,36671.4148,0.275016147,0.0001091027708,0.002369866299,0.0001090996979,0.005979895592,-0.02204162814,1.000119079,0,0,0.2622191394,1.317410769,0.2623282391,1.317726703,156,0.4791263574,0.3948175185,0.2918900763,598.3162258,0,0,0,0,4940,9355,0,0,0,0,0.7849907726,293.7667384,88.06795182,0.004670903087,,4.580616951e-05,1345.64707,6.054341793e-05,,364.5021111,0.001981651178,79662,1,0,0,156,0.9540576339,0.9999948144,0.007544949651,0.05888659507,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2398042083,1.1640625,1e-06,0.001341680862,0,0.007124554072,0.0001108193957,0.006316930343,956.576087,-0.0008076237288,1.970757008,-0.06542666256,-0.7128605247,1.49999702,-0.04194639251,-0.4999989867,1,0.04395604506,0,1,0.04395604506,0,560441,557450,566550,558945.5,551341,15209,29,11.63043478,5,0,116.9363899,96.59527206,109.7207031,0.4871925492,470.560177,1187.83001,1117891,0,4989,4912.826172,0,0.01086956542,0.01086956542,32768,7238.163086,0,0.01098901127,32768,7317.703125,190,66.5625,0.0625,5.6875,1,0,16,0,0.04347826087,0.25,2.55853536e+15,23.73396604,0.006643053997,0.0005476685223,0.002064536974,0.0005476728649,0.008188068867,-0.02325138822,1.000553752,0,0,0.3136488185,1.378957675,0.3141964914,1.379761171,157,0.4561733161,0.4116757214,0.2903457229,509.9520445,0,0,0,0,4940,28892,0,0,0,0,0.7722358778,274.1393913,78.18769495,0.004132129252,,5.280971527e-05,1187.83001,6.202608347e-05,,324.5748706,0.007794329431,88005,1,0,0,157,0.9821685553,0.9998753071,0.007399919443,0.04576021805,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1371873468,1.819196429,1e-06,0.0007699016871,0,-0.008493068567,-4.324571714e-06,-0.008740648206,838.3942308,-0.0002475796391,2.048595428,0.5506824255,-1.187191606,1.49999702,0.5507713556,-0.8660238981,1,0.2673267424,0,1,0.2673267424,0,698824,696740,708610,697782,686954,21656,47,13.44230769,5,0,116.8565331,96.59527206,109.7207031,0.5066502117,443.9785117,1571.657145,1395564,0,5064,4834.538574,0,0.02884615399,0.03846153989,32768,8584.345703,0,0.03960395977,32768,8839.327148,131,85.6875,0.1875,6.3125,1,0,16,0,0.2596153846,0.4031128874,6.789959226e+15,12.98446402,0.01741867222,-0.0004804047457,0.003212396109,-0.0004803993775,0.009241223335,-0.04321984202,0.9995495872,0,0,0.2786795731,1.337186635,0.2781991737,1.336995388,158,0.4973280236,0.4142649971,0.2923958178,694.0530859,0,0,0,0,4991,28074,0,0,0,0,0.8927106783,369.84419,98.58483367,0.004414193332,,5.526095629e-05,1571.657145,6.427615881e-05,,408.057077,0.009423184209,87193,1,0,0,158,0.9145911336,0.9994619489,0.01357690245,0.08314490318,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2078569978,1.033691406,1e-06,0.0007946741042,0,0.007031924853,-0.0002678410288,0.006033245517,883.4479167,-0.0009986793352,2.004974842,-0.03563227504,-0.7380757332,1.49999702,-0.01317835599,-0.4999989867,1,0.04210526496,0,1,0.04210526496,0,660712,649136,702858,654924,606990,95868,45,12.71875,5,0,133.5988503,96.59527206,109.7207031,0.5096106159,432.6460945,1513.763809,1309848,0,4968,4904.958496,0,0.01041666698,0.01041666698,32768,8739.291992,0,0.01052631624,32768,8831.28418,183,76,0.0625,5.9375,1,0,16,0,0.04166666667,0.25,2.45192972e+15,81115.76664,0.1839974705,0.0005807444379,0.002489410645,0.0005807480569,0.008515417576,-0.06071695313,1.000602378,0,0,0.2678757377,1.323308596,0.2684564858,1.324362842,159,0.4925061353,0.4636445219,0.2944787771,645.1081763,0,0,0,0,4948,32160,0,0,0,0,0.7638822868,388.9847718,92.86064284,0.007919318974,,5.530565977e-05,1513.763809,6.558746099e-05,,385.7224372,0.007238419726,84811,1,0,0,159,0.9531322718,0.999998033,0.01148271374,0.07117097825,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1347990185,1.909040179,1e-06,0.001100697542,0,0.001635420408,-0.0001762859589,0.001008469136,749.0096154,-0.0006269512717,2.101672173,-0.01346557215,-1.19254756,1.49999702,-0.008286069147,-0.8660238981,1,0.1584158391,0,1,0.1584158391,0,630317,628125,647147,629221,611295,35852,33,12.30769231,5,0,133.82341,96.59527206,109.7207031,0.4908780657,458.111124,1373.511725,1258442,0,4956,4797.692383,0,0.02884615399,0,32055,7302.711426,0,0,32055,7519.623535,165,79.0625,0.1875,6.3125,1,0,16,0,0.1538461538,0.4031128874,6.789959226e+15,3495.328402,0.1030692663,0.0001559904371,0.003398007274,0.0001559922239,0.01243901253,-0.03662541509,1.000180009,0,0,0.3001347893,1.367431606,0.3002907815,1.368070061,160,0.4911415377,0.3906587486,0.2927647457,618.073139,0,0,0,0,4926,2786,0,0,0,0,0.9193204567,296.6982877,89.15817945,0.004485413432,,5.067884922e-05,1373.511725,6.873160601e-05,,368.4274521,0.009208377451,77897,1,0,0,160,0.9223579764,0.999982655,0.01222124416,0.07841567695,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2179645598,1.48046875,1e-06,0.000704774008,0,-0.002625706352,2.016380569e-05,-0.002861698864,960.6477273,-0.0002359925116,1.94851768,-0.01066455711,-0.7212184668,1.49999702,0.001653796528,-0.4999989867,1,0.1264367849,0,1,0.1264367849,0,621697,621084,625521,621390.5,617260,8261,25,12.38636364,7,0,133.7916412,96.59527206,109.7207031,0.5117218889,471.8375074,1316.958678,1242781,0,5057,4922.806641,0,0.0113636367,0,32555,9199.704102,0,0,32555,9305.448242,792,67.6875,0.0625,5.4375,1,0,16,0,0.125,0.25,2.674832422e+15,2.133164843,0.002961976469,0.0007939230581,0.001665373497,0.0007939258199,0.008423089981,-0.01190136373,1.000797111,0,0,0.3045386775,1.370225377,0.3053326033,1.371420973,161,0.4597752319,0.3621888014,0.2927019382,571.3999225,0,0,0,0,4967,29502,0,0,0,0,0.7073936164,293.2186367,87.62694012,0.003901861608,,7.300823927e-05,1316.958678,6.018579006e-05,,363.7644075,0.008774410933,84537,1,0,0,161,0.9893509746,0.9995138645,0.005417683627,0.0339737162,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.176251471,1.055989583,1e-06,0.001293250474,0,0.005521415859,-0.0001112032811,0.004639772888,844.0795455,-0.000881642971,1.931879044,0.4525174201,-1.087143064,1.49999702,0.4663657844,-1,1,0.290697664,0,1,0.290697664,0,484837,478661,525768,481749,437730,88038,31,11.72727273,5,0,120.3875008,96.59527206,109.7207031,0.4684109652,510.5780298,943.5364859,963498,0,4977,4836.78418,0,0.0227272734,0,32121,6112.056641,0,0,32121,6254.197754,198,63.75,0.3125,5.375,1,0,16,0,0.2840909091,0.4787135539,5.349664845e+15,6927.766688,0.08647128372,-0.0001920919177,0.003465689232,-0.0001920898953,0.01235172153,-0.05403855443,0.9998453991,0,0,0.3002638333,1.365626468,0.3000717434,1.365960339,162,0.3823158888,0.4288704576,0.2869273203,368.3605942,0,0,0,0,4905,27771,0,0,0,0,0.7858211324,230.6726932,67.07130201,0.003881141543,,8.137524128e-05,943.5364859,5.676597357e-05,,276.4538992,0.005662810989,74279,1,0,0,162,0.9222922921,0.9999899864,0.01514433231,0.08788794279,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2954162657,0.2553710938,1e-06,0.001456560333,0,0.002837047071,0.0001151168147,0.001949549295,914.5340909,-0.0008874977755,0.08419305831,-0.02600707486,-0.09408123046,0,0,0,0,0,0,0,0,0,554537,553149,574485,553843,533201,41284,94,10.86363636,5,0,136.9731941,96.59527206,109.7207031,0.498426287,421.0308448,1315.445191,1107686,0,5092,5012.95459,4968,0,0.0227272734,32768,7574.38623,178,0.0227272734,32768,7574.38623,178,59.75,0,5.5,0,0,16,0,0,0,1.392229507,0.001983419738,0.001177475665,0.001468720328,0.002240643604,0.001468718073,0.01687261462,-0.008022606373,1.001474293,0,0,0.3024769804,1.364710195,0.3039456985,1.36676134,163,0.5507496423,0.4564380536,0.290428907,610.0576683,0,0,0,0,5031,27902,0,0,0,0,0.6882352456,304.2369589,78.61804248,0.006441116333,,0.0001067370176,1315.445191,6.81206584e-05,,321.7040343,0.003919779789,80479,1,0,0,163,0.9980141521,0.6679106355,0.005659017712,0.0155894123,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1988356411,0.9895507812,1e-06,0.00158565936,0,-0.001326685816,-0.0001118634942,-0.001590668224,870.125,-0.0002639824082,0.9999990463,0.2820520103,-2.009082556,0.9999990463,0.2892610729,-1.49999702,1,0.1392405033,0,1,0.1392405033,0,529514,525065,531485,527289.5,523094,8391,31,11.25,5,0,134.0337219,96.59527206,109.7226562,0.5004828833,464.1474007,1136.038895,1054579,0,5072,4953.325195,0,0.01250000019,0.01250000019,32768,8228.912109,0,0.01265822817,32768,8333.076172,157,55.9375,0.1875,4.9375,1,0,16,0,0.1375,0.4031128874,2.942315665e+15,2.068391725,0.002870208305,0.000755946368,0.002031762805,0.0007559497841,0.009575754404,-0.01006541401,1.000760084,0,0,0.3130699243,1.380099756,0.3138258741,1.381214038,164,0.4800160544,0.3779092875,0.2904948238,506.2148506,0,0,0,0,4938,25161,0,0,0,0,0.6335240379,248.7825968,73.87998547,0.003635160625,,4.740804434e-05,1136.038895,7.01919198e-05,,306.3497408,0.003548070323,69610,1,0,0,164,0.9886905551,0.9993767142,0.005605938844,0.03374992684,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1211904436,2.833147321,1e-06,0.001421772843,0,0.005304199215,1.850550304e-05,0.004378744458,848.2115385,-0.0009254547571,1.952665567,-0.02685728483,-2.07400322,1.49999702,-0.0175150577,-1.49999702,1,0.2970297039,0,1,0.2970297039,0,722019,718586,741766,720302.5,698839,42927,47,12.47115385,5,0,117.802536,96.59527206,109.7226562,0.5134597446,418.7823155,1719.992639,1440605,0,5049,4857.278809,0,0.02884615399,0.009615384974,32768,8994.692383,0,0.009900989942,32768,9261.861328,129,80,0.375,6.3125,1,0,16,0,0.2884615385,0.5,6.789959226e+15,25.56489353,0.02341162543,-0.0002312588905,0.004025095236,-0.0002312570622,0.01326985657,-0.06267845631,0.9998295548,0,0,0.2854463645,1.346111061,0.2852151075,1.346437042,165,0.5767551381,0.3886578974,0.2930497314,830.8763357,0,0,0,0,5049,8007,0,0,0,0,0.8384042904,363.5692528,102.284628,0.004498802125,,4.460662603e-05,1719.992639,6.043165922e-05,,422.1689083,0.01259106956,88214,1,0,0,165,0.8697978854,0.9996535778,0.01889871806,0.1000658274,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1826163232,3.043945312,1e-06,0.0007985454099,0,0.005223837796,-3.596093637e-05,0.003906785831,764.1833333,-0.001317051965,1.968229294,0.01396881882,-2.011760235,1.49999702,0.02005871385,-1.49999702,1,0.2711864412,0,1,0.2711864412,0,655792,653935,684922,654863.5,624805,60117,41,12.45,5,0,134.749054,96.59527206,109.7226562,0.4684944571,476.7811627,1373.509591,1309727,0,4995,4891.5,0,0.01666666754,0,32564,6022.891602,0,0,32564,6124.974609,186,92.75,0.3125,7.375,1,0,16,0,0.2666666667,0.4787135539,3.923087553e+15,0.6243368636,0.002800480994,0.0007052295664,0.00211431187,0.0007052309966,0.007227212191,-0.01443894021,1.000710227,0,0,0.3078256369,1.381614538,0.3085308679,1.382723246,166,0.4599314869,0.4200672352,0.2862426304,602.3846866,0,0,0,0,4959,31277,0,0,0,0,0.9243035018,303.6023341,91.4045287,0.004955731332,,4.824250937e-05,1373.509591,6.411969662e-05,,374.8997016,0.01251270156,91702,1,0,0,166,0.9795738459,0.9988656044,0.006295907777,0.04406768456,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.2912635207,2.565625,1e-06,0.0008868421634,0,0.01177927626,-0.0001811978218,0.01122822648,946.9444444,-0.0005510497791,1.965627909,-0.2248263508,-1.202120304,1.49999702,-0.1882681251,-0.8660238981,1,0.2083333284,0,1,0.2083333284,0,625208,622798,730594,624003,517412,213182,69,13,5,0,120.2966576,96.59527206,109.7226562,0.5386207531,402.6601362,1549.701458,1248006,0,5022,4970.472168,4939,0,0,32506,12362.94434,192,0,32506,12362.94434,192,58.5,0.25,4.5,1,0,16,0,0.2083333333,0.4472135955,19.54589379,0.003407405482,0.00117845744,0.0007409884313,0.001889359355,0.0007409944341,0.005321085453,-0.00573605299,1.000743958,0,0,0.2804935349,1.337968214,0.2812345294,1.338845036,167,0.6171796959,0.3600605245,0.2959207429,770.2439635,0,0,0,0,4980,30232,0,0,0,0,0.6595234275,320.5013948,88.90991457,0.003627851605,,4.732608795e-05,1549.701458,6.115436554e-05,,369.3108627,0.01376784034,68180,1,0,0,167,0.9980519414,0.5830128193,0.005563139915,0.01531206258,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.1787826568,2.200520833,1e-06,0.001123463241,0,-0.001044100741,-0.0001207006027,-0.001784121447,887.5,-0.0007400207058,1.945293903,0.04188159481,-0.7472695112,1.49999702,0.05060824007,-0.4999989867,1,0.159574464,0,1,0.159574464,0,541139,540904,593467,541021.5,488576,104891,41,11.08333333,5,0,134.9592171,96.59527206,109.7226562,0.4751799072,480.1204279,1126.845409,1082043,0,5059,4872.875,0,0.02083333395,0,32295,6398.40625,0,0,32295,6534.54248,154,65.875,0.125,5.875,1,0,16,0,0.15625,0.3415650255,4.903859441e+15,390011.752,0.5136235114,0.0003072278458,0.002644679005,0.0003072275237,0.009800463915,-0.02889348008,1.00031973,0,0,0.3018746856,1.368118589,0.3021819131,1.368857919,168,0.412886433,0.4787262521,0.2858831746,446.7608747,0,0,0,0,4978,28422,0,0,0,0,0.7435551509,294.0561642,75.68552971,0.004225410521,,4.662573338e-05,1126.845409,6.104260683e-05,,309.3378879,0.01097129192,85200,1,0,0,168,0.9597434998,0.9999987483,0.009039602242,0.06231101602,1,,,,,,,,,,,,,,,,,,,,,,,
importfix_step1_300,0.3012964427,3.072916667,1e-06,0.001111353951,0,0.008839413985,-0.0002142590726,0.008075485047,892.4270833,-0.0007639289377,2.002964497,-0.1234380081,-1.377004743,1.49999702,-0.1088258326,-1,1,0.1666666716,0,1,0.1666666716,0,547735,546531,550009,547133,544257,5752,49,11.72916667,5,0,134.9424553,96.59527206,109.7226562,0.4758672016,417.073068,1311.83968,1094266,0,5019,4982.479004,4950,0,0,32494,6416.125,214,0,32494,6416.125,214,70.375,0.1875,6,1,0,16,0,0.1666666667,0.4031128874,3.346679991,0.003907627737,0.001213284201,0.0005433585604,0.002212168144,0.0005433592402,0.0109936595,-0.014065817,1.000548552,0,0,0.305643819,1.365577626,0.3061871782,1.366363708,169,0.5524306256,0.5116965049,0.2880348401,604.506051,0,0,0,0,4999,3161,0,0,0,0,0.8379832059,315.1784388,76.01888349,0.004058785737,,7.024407387e-05,1311.83968,6.018579006e-05,,315.1867323,0.01163182035,85673,1,0,0,169,0.9982036352,0.5666897297,0.00564200012,0.0149052972,1,,,,,,,,,,,,,,,,,,,,,,,
